You entered a buffer length of 100
0.127141, 0, 0.000000, 0.127141, 0.047271, 0, 0.000000, 0.047271, 0.930071, 0, 0.000000, 0.930071
0.133402, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.936146, 0, 0.000000, 0.936146
0.127141, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.936146, 0, 0.000000, 0.936146
0.120879, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.942222, 0, 0.000000, 0.942222
0.127141, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.942222, 0, 0.000000, 0.942222
0.120879, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.942222, 0, 0.000000, 0.942222
0.114618, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.053459, 0.942222, 0, 0.000000, 0.942222
0.120879, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.053459, 0.948297, 0, 0.000000, 0.948297
0.127141, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.954373, 0, 0.000000, 0.954373
0.120879, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.053459, 0.948297, 0, 0.000000, 0.954373
0.120879, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.053459, 0.948297, 0, 0.000000, 0.954373
0.120879, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.954373, 0, 0.000000, 0.954373
0.114618, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.053459, 0.954373, 0, 0.000000, 0.954373
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.120879, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.059646, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.053459, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.047271, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.041084, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.041084, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.120879, 0, 0.000000, 0.133402, 0.041084, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.034897, 0, 0.000000, 0.059646, 0.954373, 0, 0.000000, 0.960448
0.095833, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.960448, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.028709, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.028709, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.942222, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.016335, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.095833, 0, 0.000000, 0.133402, 0.003960, 0, 0.000000, 0.059646, 0.942222, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.942222, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.022522, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.016335, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.108356, 0, 0.000000, 0.133402, 0.010147, 0, 0.000000, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.010147, 0, 0.000000, 0.059646, 0.942222, 0, 0.000000, 0.960448
0.114618, 0, 0.000000, 0.133402, 0.010147, 0, 0.000000, 0.059646, 0.942222, 0, 0.000000, 0.960448
0.102095, 0, 0.000000, 0.133402, -0.014602, 0, -0.014602, 0.059646, 0.930071, 0, 0.000000, 0.960448
0.127141, 0, 0.000000, 0.133402, 0.010147, 0, -0.014602, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.127141, 0, 0.000000, 0.133402, 0.010147, 0, -0.014602, 0.059646, 0.948297, 0, 0.000000, 0.960448
0.127141, 0, 0.000000, 0.133402, 0.003960, 0, -0.014602, 0.059646, 0.936146, 0, 0.000000, 0.960448
0.127141, 0, 0.000000, 0.133402, 0.003960, 0, -0.014602, 0.059646, 0.936146, 0, 0.000000, 0.960448
0.133402, 0, 0.000000, 0.133402, 0.003960, 0, -0.014602, 0.059646, 0.936146, 0, 0.000000, 0.960448
0.133402, 0, 0.000000, 0.133402, 0.003960, 0, -0.014602, 0.059646, 0.936146, 0, 0.000000, 0.960448
0.139664, 0, 0.000000, 0.139664, -0.002227, 0, -0.014602, 0.059646, 0.911844, 0, 0.000000, 0.960448
0.139664, 0, 0.000000, 0.139664, 0.003960, 0, -0.014602, 0.059646, 0.936146, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.145925, -0.002227, 0, -0.014602, 0.059646, 0.930071, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.152187, -0.002227, 0, -0.014602, 0.059646, 0.923995, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.152187, -0.002227, 0, -0.014602, 0.059646, 0.923995, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, -0.002227, 0, -0.014602, 0.059646, 0.923995, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, -0.002227, 0, -0.014602, 0.059646, 0.917920, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.003960, 0, -0.014602, 0.059646, 0.917920, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.003960, 0, -0.014602, 0.059646, 0.917920, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.010147, 0, -0.014602, 0.059646, 0.917920, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.010147, 0, -0.014602, 0.059646, 0.911844, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.152187, 0.010147, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.022522, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.152187, 0.016335, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.152187, 0.022522, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.158448, 0, 0.000000, 0.158448, 0.022522, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.158448, 0.022522, 0, -0.014602, 0.059646, 0.899693, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.158448, 0.022522, 0, -0.014602, 0.059646, 0.899693, 0, 0.000000, 0.960448
0.158448, 0, 0.000000, 0.158448, 0.022522, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.158448, 0.022522, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.158448, 0, 0.000000, 0.158448, 0.028709, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.158448, 0, 0.000000, 0.158448, 0.034897, 0, -0.014602, 0.059646, 0.911844, 0, 0.000000, 0.960448
0.164710, 0, 0.000000, 0.164710, 0.034897, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.152187, 0, 0.000000, 0.164710, 0.034897, 0, -0.014602, 0.059646, 0.911844, 0, 0.000000, 0.960448
0.139664, 0, 0.000000, 0.164710, 0.041084, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.164710, 0.041084, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.164710, 0.047271, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.164710, 0.053459, 0, -0.014602, 0.059646, 0.911844, 0, 0.000000, 0.960448
0.145925, 0, 0.000000, 0.164710, 0.059646, 0, -0.014602, 0.059646, 0.905769, 0, 0.000000, 0.960448
0.139664, 0, 0.000000, 0.164710, 0.065833, 0, -0.014602, 0.065833, 0.905769, 0, 0.000000, 0.960448
0.139664, 0, 0.000000, 0.164710, 0.065833, 0, -0.014602, 0.065833, 0.899693, 0, 0.000000, 0.960448
