    561016,   0.22345662,   0.24053121,   2.11351562
    561018,   0.22345662,   0.23419225,   2.11351562
    561020,   0.22946191,   0.23419225,   2.12609696
    561022,   0.22345662,   0.24053121,   2.13238764
    561025,   0.22946191,   0.24053121,   2.13867831
    561028,   0.22946191,   0.24053121,   2.14496899
    561030,   0.23546720,   0.24687016,   2.14496899
    561032,   0.23546720,   0.25320911,   2.15755033
    561034,   0.22946191,   0.25320911,   2.16384101
    561036,   0.23546720,   0.26588690,   2.17013168
    561039,   0.23546720,   0.26588690,   2.17642236
    561041,   0.23546720,   0.27222586,   2.18271303
    561043,   0.23546720,   0.27222586,   2.18900394
    561045,   0.22946191,   0.28490376,   2.20158529
    561047,   0.23546720,   0.28490376,   2.20158529
    561050,   0.23546720,   0.29124272,   2.20787597
    561052,   0.23546720,   0.29124272,   2.21416664
    561054,   0.23546720,   0.29124272,   2.22045732
    561056,   0.23546720,   0.29124272,   2.22674799
    561058,   0.24147248,   0.29124272,   2.22674799
    561061,   0.24147248,   0.29124272,   2.22674799
    561063,   0.24747777,   0.29124272,   2.22674799
    561065,   0.24747777,   0.29124272,   2.22045732
    561068,   0.25348306,   0.29124272,   2.22045732
    561070,   0.25348306,   0.29124272,   2.21416664
    561073,   0.25348306,   0.28490376,   2.20787597
    561075,   0.26549363,   0.27856481,   2.20158529
    561077,   0.27149892,   0.27856481,   2.19529462
    561079,   0.27149892,   0.27856481,   2.18900394
    561081,   0.27750421,   0.28490376,   2.17642236
    561084,   0.27149892,   0.27856481,   2.17013168
    561086,   0.27750421,   0.28490376,   2.15755033
    561088,   0.27750421,   0.28490376,   2.14496899
    561090,   0.28350949,   0.29124272,   2.13867831
    561092,   0.27750421,   0.28490376,   2.13238764
    561094,   0.27750421,   0.29124272,   2.11351562
    561097,   0.27750421,   0.29758167,   2.10093403
    561099,   0.27750421,   0.29758167,   2.08206201
    561101,   0.27750421,   0.29758167,   2.05689931
    561103,   0.27750421,   0.29758167,   2.03802729
    561105,   0.27750421,   0.30392063,   2.01915503
    561108,   0.27149892,   0.30392063,   2.00028300
    561111,   0.27149892,   0.30392063,   1.98141098
    561113,   0.26549363,   0.30392063,   1.96253896
    561115,   0.27149892,   0.30392063,   1.94366693
    561117,   0.26549363,   0.30392063,   1.92479467
    561120,   0.25948834,   0.31659853,   1.90592265
    561122,   0.25948834,   0.31659853,   1.88705063
    561124,   0.25348306,   0.31659853,   1.86817861
    561126,   0.24747777,   0.32293749,   1.84930634
    561128,   0.24147248,   0.32293749,   1.83043432
    561131,   0.24147248,   0.31659853,   1.80527163
    561133,   0.24147248,   0.31659853,   1.78639960
    561135,   0.24147248,   0.31025958,   1.76123667
    561137,   0.23546720,   0.31025958,   1.74236465
    561139,   0.22946191,   0.31025958,   1.72349262
    561142,   0.22345662,   0.30392063,   1.70462060
    561144,   0.21745133,   0.29758167,   1.68574834
    561146,   0.21144605,   0.29758167,   1.66687632
    561148,   0.21144605,   0.29124272,   1.64171362
    561150,   0.20544076,   0.28490376,   1.62284160
    561154,   0.19943547,   0.28490376,   1.59767866
    561156,   0.19343019,   0.27222586,   1.57880664
    561158,   0.18742490,   0.27222586,   1.56622529
    561160,   0.18141961,   0.27222586,   1.55364394
    561162,   0.18141961,   0.25954795,   1.52848101
    561165,   0.17541432,   0.25954795,   1.51589966
    561167,   0.17541432,   0.25954795,   1.49702764
    561169,   0.16940904,   0.25320911,   1.48444629
    561171,   0.16940904,   0.24687016,   1.46557426
    561173,   0.16940904,   0.23419225,   1.44670200
    561176,   0.15739858,   0.22785330,   1.43412066
    561178,   0.15739858,   0.22151434,   1.42153931
    561180,   0.15739858,   0.20883644,   1.40266728
    561182,   0.15139329,   0.20883644,   1.37750435
    561184,   0.15139329,   0.20249748,   1.35234165
    561187,   0.14538801,   0.20249748,   1.33976030
    561189,   0.14538801,   0.20249748,   1.32088828
    561191,   0.13938272,   0.20249748,   1.30201626
    561193,   0.14538801,   0.20249748,   1.27685332
    561196,   0.13938272,   0.20883644,   1.26427197
    561199,   0.13938272,   0.21517539,   1.25798130
    561201,   0.13938272,   0.22151434,   1.23910928
    561203,   0.13938272,   0.22151434,   1.22023726
    561205,   0.13938272,   0.22151434,   1.20765567
    561207,   0.13938272,   0.22785330,   1.19507432
    561210,   0.13337743,   0.23419225,   1.18878365
    561212,   0.13337743,   0.24053121,   1.18249297
    561214,   0.13337743,   0.24687016,   1.17620230
    561216,   0.13337743,   0.24687016,   1.16362095
    561218,   0.12737215,   0.24687016,   1.15733027
    561221,   0.13337743,   0.24687016,   1.15103960
    561223,   0.12737215,   0.24687016,   1.14474893
    561225,   0.12136686,   0.25954795,   1.13216734
    561227,   0.12737215,   0.25954795,   1.12587667
    561229,   0.12136686,   0.26588690,   1.11329532
    561232,   0.12737215,   0.27222586,   1.10700464
    561234,   0.12737215,   0.27222586,   1.10071397
    561236,   0.12136686,   0.27856481,   1.08813262
    561239,   0.12136686,   0.27856481,   1.07555127
    561241,   0.11536157,   0.27856481,   1.05667925
    561244,   0.12136686,   0.27856481,   1.03780699
    561246,   0.11536157,   0.27856481,   1.01264429
    561248,   0.11536157,   0.27856481,   0.98748147
    561250,   0.10935628,   0.27222586,   0.96231878
    561252,   0.10335100,   0.27222586,   0.94344664
    561255,   0.10335100,   0.27222586,   0.91199315
    561257,   0.09734571,   0.26588690,   0.88683045
    561259,   0.09134042,   0.26588690,   0.85537696
    561261,   0.09134042,   0.26588690,   0.81763279
    561263,   0.08533514,   0.25954795,   0.79246998
    561265,   0.07332456,   0.25320911,   0.76730728
    561268,   0.06731927,   0.24687016,   0.72956312
    561270,   0.06131399,   0.24687016,   0.70440030
    561272,   0.06131399,   0.23419225,   0.67923760
    561274,   0.05530870,   0.23419225,   0.64778411
    561276,   0.04930341,   0.22785330,   0.62891197
    561280,   0.04329813,   0.21517539,   0.59745860
    561282,   0.04329813,   0.20249748,   0.57229578
    561284,   0.03729284,   0.18981957,   0.54084229
    561286,   0.03128755,   0.18348074,   0.52197027
    561288,   0.02528226,   0.17080283,   0.50309813
    561291,   0.02528226,   0.16446388,   0.47793543
    561293,   0.01927698,   0.15812492,   0.45906329
    561295,   0.00726640,   0.15178597,   0.44019127
    561297,   0.00126112,   0.15178597,   0.42131913
    561299,   0.00126112,   0.14544702,   0.40873778
    561302,  -0.00474417,   0.13910806,   0.40244710
    561304,  -0.01074946,   0.13276911,   0.38986564
    561306,  -0.01675475,   0.12643015,   0.37728429
    561308,  -0.02276003,   0.12009120,   0.37099361
    561310,  -0.01675475,   0.11375237,   0.36470294
    561313,  -0.01675475,   0.11375237,   0.37099361
    561315,  -0.02876532,   0.10741341,   0.37099361
    561317,  -0.02876532,   0.10741341,   0.37728429
    561319,  -0.02876532,   0.10741341,   0.38357496
    561321,  -0.04077590,   0.09473550,   0.38986564
    561325,  -0.04077590,   0.09473550,   0.39615643
    561327,  -0.04678118,   0.08839655,   0.40873778
    561329,  -0.05278647,   0.08205760,   0.41502845
    561331,  -0.05879176,   0.07571864,   0.42131913
    561333,  -0.05879176,   0.07571864,   0.42760980
    561336,  -0.06479704,   0.06937969,   0.42760980
    561338,  -0.07080233,   0.06937969,   0.42760980
    561340,  -0.07080233,   0.06304073,   0.42760980
    561342,  -0.07080233,   0.05670178,   0.42131913
    561344,  -0.07080233,   0.05670178,   0.42131913
    561347,  -0.07080233,   0.05670178,   0.41502845
    561349,  -0.07080233,   0.05036283,   0.40873778
    561351,  -0.07680756,   0.05036283,   0.39615643
    561353,  -0.07680756,   0.05036283,   0.38986564
    561356,  -0.07680756,   0.05036283,   0.37728429
    561358,  -0.07680756,   0.05036283,   0.36470294
    561360,  -0.08281285,   0.05036283,   0.35212159
    561362,  -0.08281285,   0.05036283,   0.33954012
    561364,  -0.08281285,   0.05036283,   0.32695878
    561368,  -0.08881813,   0.05036283,   0.30808663
    561370,  -0.08881813,   0.05670178,   0.29550529
    561372,  -0.08881813,   0.05670178,   0.28292394
    561374,  -0.08881813,   0.05036283,   0.26405180
    561376,  -0.09482342,   0.05036283,   0.24517977
    561379,  -0.09482342,   0.05036283,   0.22630763
    561381,  -0.09482342,   0.05670178,   0.20743561
    561383,  -0.09482342,   0.05670178,   0.18856347
    561385,  -0.09482342,   0.04402399,   0.17598212
    561387,  -0.09482342,   0.04402399,   0.16340077
    561390,  -0.09482342,   0.03768504,   0.14452863
    561392,  -0.08881813,   0.03768504,   0.12565660
    561394,  -0.08881813,   0.03768504,   0.11307526
    561396,  -0.08281285,   0.02500713,   0.10678446
    561398,  -0.07680756,   0.02500713,   0.10049379
    561401,  -0.07680756,   0.02500713,   0.08791244
    561403,  -0.07680756,   0.01866817,   0.08162177
    561405,  -0.07680756,   0.01866817,   0.07533109
    561408,  -0.07080233,   0.01866817,   0.06904030
    561410,  -0.07080233,   0.02500713,   0.06904030
    561413,  -0.07080233,   0.02500713,   0.06904030
    561415,  -0.07080233,   0.03134608,   0.06904030
    561417,  -0.07080233,   0.02500713,   0.07533109
    561419,  -0.07680756,   0.03134608,   0.08162177
    561421,  -0.07680756,   0.03134608,   0.08791244
    561424,  -0.07680756,   0.03134608,   0.09420311
    561426,  -0.08281285,   0.03768504,   0.10678446
    561428,  -0.08281285,   0.04402399,   0.11307526
    561430,  -0.08281285,   0.04402399,   0.12565660
    561432,  -0.08281285,   0.05036283,   0.13823795
    561435,  -0.08281285,   0.05036283,   0.14452863
    561437,  -0.08281285,   0.06304073,   0.15711010
    561439,  -0.08281285,   0.06937969,   0.16969144
    561441,  -0.08281285,   0.07571864,   0.18227279
    561443,  -0.08881813,   0.08205760,   0.19485426
    561446,  -0.08881813,   0.08205760,   0.20743561
    561448,  -0.09482342,   0.08205760,   0.22001696
    561451,  -0.09482342,   0.08205760,   0.22630763
    561453,  -0.10082871,   0.08205760,   0.23259842
    561455,  -0.10082871,   0.08205760,   0.23888910
    561458,  -0.10082871,   0.08205760,   0.24517977
    561460,  -0.10082871,   0.07571864,   0.25147045
    561462,  -0.10082871,   0.06937969,   0.25776112
    561464,  -0.10082871,   0.06937969,   0.25776112
