    516847,   0.18141961,  -0.37434632,   1.10700464
    516849,   0.16340375,  -0.36800736,   1.11958599
    516851,   0.15739858,  -0.36800736,   1.13845825
    516853,   0.13938272,  -0.36166841,   1.15103960
    516856,   0.12737215,  -0.35532951,   1.16362095
    516858,   0.10935628,  -0.35532951,   1.17620230
    516860,   0.09734571,  -0.35532951,   1.18878365
    516862,   0.08533514,  -0.35532951,   1.20136499
    516865,   0.07932985,  -0.35532951,   1.21394634
    516868,   0.06731927,  -0.36166841,   1.22023726
    516870,   0.04930341,  -0.36800736,   1.22652793
    516872,   0.03729284,  -0.36166841,   1.23281860
    516874,   0.01927698,  -0.35532951,   1.23910928
    516876,   0.00726640,  -0.35532951,   1.25169063
    516879,  -0.01074946,  -0.34899056,   1.25169063
    516881,  -0.02876532,  -0.34265161,   1.25798130
    516883,  -0.04678118,  -0.34265161,   1.26427197
    516885,  -0.06479704,  -0.33631265,   1.26427197
    516887,  -0.07680756,  -0.32997370,   1.27056265
    516890,  -0.08881813,  -0.32363474,   1.28314400
    516892,  -0.10683399,  -0.32363474,   1.29572535
    516894,  -0.13085514,  -0.31095690,   1.29572535
    516896,  -0.14286572,  -0.31095690,   1.30201626
    516898,  -0.16088158,  -0.30461794,   1.30830693
    516901,  -0.17289215,  -0.29827899,   1.30830693
    516903,  -0.19691330,  -0.29827899,   1.30201626
    516905,  -0.20892388,  -0.29194003,   1.30201626
    516908,  -0.22093445,  -0.28560114,   1.30830693
    516910,  -0.23294497,  -0.28560114,   1.30201626
    516913,  -0.24495554,  -0.28560114,   1.30201626
    516915,  -0.25696611,  -0.27926219,   1.29572535
    516917,  -0.26897669,  -0.27926219,   1.29572535
    516919,  -0.28098726,  -0.27926219,   1.28314400
    516921,  -0.29299784,  -0.27926219,   1.28314400
    516924,  -0.29900312,  -0.27292323,   1.27056265
    516926,  -0.31101370,  -0.27292323,   1.26427197
    516928,  -0.31701899,  -0.27292323,   1.25798130
    516930,  -0.32302427,  -0.27292323,   1.24539995
    516932,  -0.32302427,  -0.27292323,   1.22652793
    516935,  -0.32902956,  -0.27292323,   1.22023726
    516937,  -0.33503485,  -0.27292323,   1.20136499
    516939,  -0.33503485,  -0.27292323,   1.18878365
    516941,  -0.33503485,  -0.27292323,   1.16991162
    516943,  -0.33503485,  -0.26658428,   1.15733027
    516946,  -0.33503485,  -0.26024532,   1.14474893
    516948,  -0.33503485,  -0.26024532,   1.13216734
    516951,  -0.33503485,  -0.25390637,   1.11958599
    516953,  -0.34104013,  -0.25390637,   1.11329532
    516955,  -0.35305071,  -0.25390637,   1.10700464
    516958,  -0.35905600,  -0.24122852,   1.09442329
    516960,  -0.37106657,  -0.23488957,   1.08813262
    516962,  -0.37106657,  -0.22855061,   1.08184195
    516964,  -0.37707186,  -0.22221166,   1.07555127
    516966,  -0.38307709,  -0.20953381,   1.06926060
    516969,  -0.39508766,  -0.19685590,   1.06296992
    516971,  -0.40709823,  -0.18417799,   1.06296992
    516973,  -0.41910881,  -0.17150015,   1.06296992
    516975,  -0.43111938,  -0.16516119,   1.06296992
    516977,  -0.43712467,  -0.15882224,   1.06926060
    516980,  -0.44312996,  -0.14614439,   1.06926060
    516982,  -0.44913524,  -0.13980544,   1.06926060
    516984,  -0.45514053,  -0.12712753,   1.07555127
    516986,  -0.45514053,  -0.11444962,   1.07555127
    516988,  -0.46114582,  -0.10811073,   1.08184195
    516992,  -0.46114582,  -0.10177177,   1.08813262
    516994,  -0.46715111,  -0.10177177,   1.09442329
    516996,  -0.47315639,  -0.09543282,   1.10700464
    516998,  -0.47916168,  -0.08275491,   1.11329532
    517000,  -0.47916168,  -0.08275491,   1.11958599
    517002,  -0.48516697,  -0.07641602,   1.12587667
    517005,  -0.49117225,  -0.07007706,   1.13216734
    517007,  -0.49717754,  -0.05739915,   1.13845825
    517009,  -0.50318277,  -0.05106020,   1.13845825
    517011,  -0.50918806,  -0.04472125,   1.14474893
    517013,  -0.51519334,  -0.03204340,   1.14474893
    517016,  -0.52119863,  -0.02570444,   1.14474893
    517018,  -0.52720392,  -0.01302654,   1.14474893
    517020,  -0.53320920,  -0.00668758,   1.13845825
    517022,  -0.54521978,   0.00599027,   1.13845825
    517024,  -0.55723035,   0.01866817,   1.13216734
    517027,  -0.56924093,   0.02500713,   1.13216734
    517029,  -0.58125150,   0.03134608,   1.13216734
    517031,  -0.58725679,   0.04402399,   1.12587667
    517033,  -0.59326208,   0.04402399,   1.11958599
    517036,  -0.60527265,   0.05036283,   1.10700464
    517039,  -0.62328851,   0.06304073,   1.10700464
    517041,  -0.62929380,   0.06937969,   1.09442329
    517043,  -0.63529909,   0.07571864,   1.08813262
    517045,  -0.64730966,   0.08839655,   1.08184195
    517047,  -0.65331495,   0.10107446,   1.06926060
    517050,  -0.66532552,   0.12009120,   1.05667925
    517052,  -0.67133081,   0.13276911,   1.05038834
    517054,  -0.68334138,   0.14544702,   1.04409766
    517056,  -0.68934667,   0.14544702,   1.03780699
