    440102,  -0.08281285,  -0.97654593,  -0.00644797
    440104,  -0.07680756,  -0.97020698,  -0.00015724
    440107,  -0.07680756,  -0.97020698,  -0.00015724
    440110,  -0.08281285,  -0.97020698,  -0.00644797
    440112,  -0.08281285,  -0.97020698,  -0.00644797
    440114,  -0.08281285,  -0.96386802,  -0.00644797
    440116,  -0.08281285,  -0.97020698,  -0.00644797
    440118,  -0.08281285,  -0.97020698,  -0.00015724
    440121,  -0.08281285,  -0.97654593,  -0.00644797
    440123,  -0.08881813,  -0.97020698,  -0.00015724
    440125,  -0.08281285,  -0.97654593,  -0.00644797
    440127,  -0.08281285,  -0.97020698,  -0.00644797
    440129,  -0.08281285,  -0.97020698,  -0.00644797
    440132,  -0.08881813,  -0.97654593,  -0.00644797
    440134,  -0.08881813,  -0.97020698,  -0.01273865
    440136,  -0.08281285,  -0.97020698,  -0.01273865
    440138,  -0.08881813,  -0.97020698,  -0.01273865
    440140,  -0.08881813,  -0.97020698,  -0.01273865
    440142,  -0.08881813,  -0.97020698,  -0.01902932
    440145,  -0.08881813,  -0.97020698,  -0.01273865
    440147,  -0.08881813,  -0.97020698,  -0.01273865
    440150,  -0.08281285,  -0.97020698,  -0.01273865
    440152,  -0.08881813,  -0.96386802,  -0.01902932
    440154,  -0.08281285,  -0.97020698,  -0.01273865
    440157,  -0.08281285,  -0.96386802,  -0.01902932
    440159,  -0.08881813,  -0.97020698,  -0.01902932
    440161,  -0.08881813,  -0.97020698,  -0.01273865
    440163,  -0.08881813,  -0.96386802,  -0.01273865
    440165,  -0.08881813,  -0.97020698,  -0.01273865
    440168,  -0.08881813,  -0.97020698,  -0.01273865
    440170,  -0.08881813,  -0.97020698,  -0.01902932
    440172,  -0.08881813,  -0.97020698,  -0.01273865
    440174,  -0.08281285,  -0.97020698,  -0.01273865
    440176,  -0.08281285,  -0.97020698,  -0.01273865
    440179,  -0.08281285,  -0.97020698,  -0.01273865
    440181,  -0.08281285,  -0.96386802,  -0.00644797
    440183,  -0.08881813,  -0.96386802,  -0.00644797
    440185,  -0.08881813,  -0.96386802,  -0.00644797
    440187,  -0.08281285,  -0.96386802,  -0.01902932
    440190,  -0.08281285,  -0.96386802,  -0.01902932
    440193,  -0.08281285,  -0.97020698,  -0.01273865
    440195,  -0.08881813,  -0.97020698,  -0.01273865
    440197,  -0.08881813,  -0.97020698,  -0.01273865
    440199,  -0.08881813,  -0.97020698,  -0.01273865
    440202,  -0.08881813,  -0.97020698,  -0.01273865
    440204,  -0.08881813,  -0.97020698,  -0.01273865
    440206,  -0.08281285,  -0.96386802,  -0.01273865
    440208,  -0.08281285,  -0.97020698,  -0.01902932
    440210,  -0.08281285,  -0.96386802,  -0.02532005
    440213,  -0.08281285,  -0.97020698,  -0.02532005
    440215,  -0.08281285,  -0.97020698,  -0.02532005
    440217,  -0.08281285,  -0.97020698,  -0.02532005
    440219,  -0.08881813,  -0.97020698,  -0.02532005
    440221,  -0.08881813,  -0.97654593,  -0.01902932
    440224,  -0.08881813,  -0.97020698,  -0.02532005
    440226,  -0.08881813,  -0.97020698,  -0.02532005
    440228,  -0.09482342,  -0.97020698,  -0.01902932
    440230,  -0.08881813,  -0.97020698,  -0.01902932
    440232,  -0.09482342,  -0.97654593,  -0.01273865
    440236,  -0.09482342,  -0.97020698,  -0.01902932
    440238,  -0.10082871,  -0.97020698,  -0.01902932
    440240,  -0.10082871,  -0.97654593,  -0.01902932
    440242,  -0.10082871,  -0.97654593,  -0.01902932
    440244,  -0.10082871,  -0.97654593,  -0.01273865
    440247,  -0.10082871,  -0.97654593,  -0.01273865
    440249,  -0.10082871,  -0.97654593,  -0.00644797
    440251,  -0.10082871,  -0.97654593,  -0.01273865
    440253,  -0.09482342,  -0.97020698,  -0.00644797
    440255,  -0.10082871,  -0.96386802,  -0.00644797
    440258,  -0.09482342,  -0.97020698,  -0.00644797
    440260,  -0.09482342,  -0.96386802,  -0.00644797
    440262,  -0.09482342,  -0.97020698,  -0.00644797
    440264,  -0.09482342,  -0.97020698,  -0.00015724
    440266,  -0.08881813,  -0.97654593,  -0.00644797
    440269,  -0.08881813,  -0.97654593,  -0.00644797
    440271,  -0.08881813,  -0.97654593,  -0.00644797
    440273,  -0.08881813,  -0.97654593,  -0.00644797
    440275,  -0.08281285,  -0.97654593,  -0.00644797
    440278,  -0.08281285,  -0.97654593,  -0.01273865
    440281,  -0.08281285,  -0.97654593,  -0.01273865
    440283,  -0.08281285,  -0.97654593,  -0.01273865
    440285,  -0.08281285,  -0.97020698,  -0.01902932
    440287,  -0.08281285,  -0.97020698,  -0.01902932
    440289,  -0.08281285,  -0.97020698,  -0.01902932
    440292,  -0.08281285,  -0.97020698,  -0.01902932
    440294,  -0.08281285,  -0.96386802,  -0.01273865
    440296,  -0.08881813,  -0.96386802,  -0.01273865
    440298,  -0.08881813,  -0.97020698,  -0.01273865
    440300,  -0.08281285,  -0.97020698,  -0.01273865
    440303,  -0.08881813,  -0.97654593,  -0.01273865
    440305,  -0.08881813,  -0.97654593,  -0.01273865
    440307,  -0.08281285,  -0.97654593,  -0.01273865
    440309,  -0.08881813,  -0.97654593,  -0.01902932
    440311,  -0.08881813,  -0.97654593,  -0.01902932
    440314,  -0.08881813,  -0.97020698,  -0.01902932
    440316,  -0.09482342,  -0.97020698,  -0.01902932
    440318,  -0.09482342,  -0.97020698,  -0.01902932
    440321,  -0.09482342,  -0.97020698,  -0.01273865
    440323,  -0.09482342,  -0.97020698,  -0.01902932
    440326,  -0.09482342,  -0.97020698,  -0.01902932
    440328,  -0.09482342,  -0.97020698,  -0.01902932
    440330,  -0.09482342,  -0.96386802,  -0.01902932
    440332,  -0.09482342,  -0.97020698,  -0.01273865
    440334,  -0.09482342,  -0.97020698,  -0.01902932
    440337,  -0.09482342,  -0.97020698,  -0.01902932
    440339,  -0.09482342,  -0.97020698,  -0.02532005
    440341,  -0.09482342,  -0.97020698,  -0.01902932
    440343,  -0.09482342,  -0.97020698,  -0.01902932
    440345,  -0.09482342,  -0.97654593,  -0.02532005
    440348,  -0.08881813,  -0.97020698,  -0.02532005
    440350,  -0.08881813,  -0.97020698,  -0.01902932
    440352,  -0.08881813,  -0.97020698,  -0.01902932
    440354,  -0.08881813,  -0.97020698,  -0.02532005
    440356,  -0.08281285,  -0.97020698,  -0.01902932
    440359,  -0.08281285,  -0.97020698,  -0.01273865
